Running "size_report:before" (size_report) task

~~~~~~~~~~~
Size report
~~~~~~~~~~~

Filename                                                                                                Size          %
3.9custom/dojox/mobile/themes/holodark/ProgressBar.less                                                106 B       0.0%
3.9custom/dijit/themes/claro/layout/images/tabRightUnselected.png                                      105 B       0.0%
3.9custom/dijit/themes/soria/images/sliderFullFocus.png                                                105 B       0.0%
3.9custom/dijit/themes/nihilo/images/buttonActive.png                                                  105 B       0.0%
3.9custom/dijit/themes/tundra/images/tabActive.png                                                     105 B       0.0%
3.9custom/dijit/themes/claro/form/images/buttonDisabled.png                                            105 B       0.0%
3.9custom/dijit/themes/claro/form/Common_rtl.css                                                       103 B       0.0%
3.9custom/dijit/themes/soria/images/sliderFullVerticalFocus.png                                        103 B       0.0%
3.9custom/dojox/av/widget/resources/PlayButton.html                                                    103 B       0.0%
3.9custom/dojox/data                                                                                   102 B       0.0%
3.9custom/dojox/grid/enhanced/resources/images                                                         102 B       0.0%
3.9custom/dojox/charting/resources                                                                     102 B       0.0%
3.9custom/dojox/charting                                                                               102 B       0.0%
3.9custom/dojox/embed/resources                                                                        102 B       0.0%
3.9custom/dojox/embed                                                                                  102 B       0.0%
3.9custom/dojox/geo/charting/resources/markers                                                         102 B       0.0%
3.9custom/esri/toolbars/css                                                                            102 B       0.0%
3.9custom/esri/images/symbol                                                                           102 B       0.0%
3.9custom/dojox/layout                                                                                 102 B       0.0%
3.9custom/extras                                                                                       102 B       0.0%
3.9custom/dojox/mdnd                                                                                   102 B       0.0%
3.9custom/dojox/sketch                                                                                 102 B       0.0%
3.9custom/esri/toolbars/images                                                                         102 B       0.0%
3.9custom/dojox/sketch/resources/images                                                                102 B       0.0%
3.9custom/dojox/fx                                                                                     102 B       0.0%
3.9custom/dojox/html/resources                                                                         102 B       0.0%
3.9custom/dojox/editor/plugins/resources/icons/tundra                                                  102 B       0.0%
3.9custom/dojox/editor/plugins/resources/icons/soria                                                   102 B       0.0%
3.9custom/dojox/mdnd/resources                                                                         102 B       0.0%
3.9custom/dojox/highlight                                                                              102 B       0.0%
3.9custom/esri/dijit/GeocodeMatch/css                                                                  102 B       0.0%
3.9custom/dojox/geo/charting                                                                           102 B       0.0%
3.9custom/dojox/geo                                                                                    102 B       0.0%
3.9custom/dojox/editor/plugins/resources/icons/nihilo                                                  102 B       0.0%
3.9custom/dojox/gantt                                                                                  102 B       0.0%
3.9custom/dojox/widget/FisheyeList                                                                     102 B       0.0%
3.9custom/dojox/editor/plugins/resources/icons/claro                                                   102 B       0.0%
3.9custom/dojox/image                                                                                  102 B       0.0%
3.9custom/dojox/gauges                                                                                 102 B       0.0%
3.9custom/dojox/io                                                                                     102 B       0.0%
3.9custom/dojox/widget/Standby                                                                         102 B       0.0%
